# Experiment Metadata
# experiment: centrality_comparison
# core_ratio: 0.4
# repeat_count: 5
# datasets: ['karate', 'cora', 'citeseer', 'pubmed', 'dolphin', 'football', 'polblog', 'mexican']
# centrality_methods: ['pagerank', 'degree', 'eigenvector', 'betweenness', 'closeness']
# timestamp: 2025-08-05T00:08:30.337152
# 
dataset,centrality_method,run_id,runtime,nodes,edges,num_communities,modularity,conductance,coverage,nmi,ami,ari,accuracy,core_nodes_count,periphery_nodes_count,leiden_time,lpa_time,centrality_time
dolphin,degree,4,0.000835418701171875,62,159,4,0.5056168664214231,0.3734876620281038,0.779874213836478,0.6394765625062799,0.6297229649215739,0.43787158145065397,0.6129032258064516,24,38,0.0006692409515380859,5.626678466796875e-05,6.842613220214844e-05
dolphin,eigenvector,0,0.0030956268310546875,62,159,4,0.46930501166884225,0.42157316367842684,0.7672955974842768,0.3763216306861801,0.3587666776132383,0.18233503581198812,0.5483870967741935,24,38,0.0008437633514404297,6.151199340820312e-05,0.002145528793334961
dolphin,eigenvector,1,0.0031633377075195312,62,159,4,0.46930501166884225,0.42157316367842684,0.7672955974842768,0.3763216306861801,0.3587666776132383,0.18233503581198812,0.5483870967741935,24,38,0.0008292198181152344,6.222724914550781e-05,0.0022263526916503906
dolphin,eigenvector,2,0.003150463104248047,62,159,4,0.46930501166884225,0.42157316367842684,0.7672955974842768,0.3763216306861801,0.3587666776132383,0.18233503581198812,0.5483870967741935,24,38,0.0008449554443359375,9.226799011230469e-05,0.0021665096282958984
dolphin,eigenvector,3,0.003114461898803711,62,159,5,0.42533918753213873,0.5640083175711721,0.7169811320754716,0.3423369923034965,0.31689828855033386,0.13728383598892444,0.532258064516129,24,38,0.0007960796356201172,6.103515625e-05,0.0022153854370117188
dolphin,eigenvector,4,0.0033292770385742188,62,159,4,0.46930501166884225,0.42157316367842684,0.7672955974842768,0.3763216306861801,0.3587666776132383,0.18233503581198812,0.5483870967741935,24,38,0.0007646083831787109,6.103515625e-05,0.0024602413177490234
dolphin,betweenness,0,0.0054247379302978516,62,159,4,0.47569320833827783,0.429920755469637,0.7610062893081762,0.4807397494251981,0.4661447781607561,0.3831868349745555,0.6451612903225806,24,38,0.001020193099975586,5.53131103515625e-05,0.004299163818359375
dolphin,betweenness,1,0.0051538944244384766,62,159,4,0.481132075471698,0.41280193236714974,0.7484276729559748,0.454656048348895,0.44016119155337063,0.33838076476962126,0.5967741935483871,24,38,0.0007793903350830078,6.29425048828125e-05,0.004265546798706055
dolphin,betweenness,2,0.004990339279174805,62,159,4,0.4801827459356829,0.4151988108509848,0.7484276729559748,0.4239808675508554,0.4085672047595927,0.32080725982083885,0.5967741935483871,24,38,0.0009703636169433594,8.654594421386719e-05,0.003885030746459961
dolphin,betweenness,3,0.004929065704345703,62,159,4,0.4644396977967644,0.4536179098679099,0.779874213836478,0.566619503139564,0.5533791282201241,0.4489492978593121,0.7096774193548387,24,38,0.0007221698760986328,4.38690185546875e-05,0.0041201114654541016
dolphin,betweenness,4,0.004939556121826172,62,159,4,0.47569320833827783,0.429920755469637,0.7610062893081762,0.4807397494251981,0.4661447781607561,0.3831868349745555,0.6451612903225806,24,38,0.0008852481842041016,6.604194641113281e-05,0.0039408206939697266
dolphin,closeness,0,0.0019614696502685547,62,159,4,0.46451880859143224,0.4339072217344397,0.7421383647798742,0.37919923814473944,0.3623086348548964,0.23447852493123053,0.5483870967741935,24,38,0.0006988048553466797,6.389617919921875e-05,0.0011532306671142578
dolphin,closeness,1,0.0025861263275146484,62,159,4,0.46451880859143224,0.4339072217344397,0.7421383647798742,0.37919923814473944,0.3623086348548964,0.23447852493123053,0.5483870967741935,24,38,0.0008139610290527344,7.200241088867188e-05,0.0016467571258544922
dolphin,closeness,2,0.0018935203552246094,62,159,4,0.46358925675408397,0.43067716333845363,0.7484276729559748,0.3362740474407004,0.31798830416715157,0.18014504137982892,0.532258064516129,24,38,0.0006685256958007812,6.842613220214844e-05,0.0011141300201416016
dolphin,closeness,3,0.002606630325317383,62,159,4,0.46358925675408397,0.43067716333845363,0.7484276729559748,0.3362740474407004,0.31798830416715157,0.18014504137982892,0.532258064516129,24,38,0.0009553432464599609,6.985664367675781e-05,0.0015308856964111328
dolphin,closeness,4,0.00188446044921875,62,159,4,0.46358925675408397,0.43067716333845363,0.7484276729559748,0.3362740474407004,0.31798830416715157,0.18014504137982892,0.532258064516129,24,38,0.0006577968597412109,8.177757263183594e-05,0.0011014938354492188
football,pagerank,0,0.0023941993713378906,115,613,6,0.5326038071261866,0.426287556430838,0.7406199021207178,0.7109179200030155,0.665206137088629,0.4521428705282686,0.5565217391304348,46,69,0.0011720657348632812,0.00020003318786621094,0.0009577274322509766
football,pagerank,1,0.0025484561920166016,115,613,6,0.5326038071261866,0.426287556430838,0.7406199021207178,0.7109179200030155,0.665206137088629,0.4521428705282686,0.5565217391304348,46,69,0.0012323856353759766,0.00021314620971679688,0.0010390281677246094
football,pagerank,2,0.0027065277099609375,115,613,6,0.5308034989581366,0.4256084359494863,0.7406199021207178,0.7086569660843434,0.6627364735344511,0.44851809791284036,0.5565217391304348,46,69,0.0014834403991699219,0.00025272369384765625,0.0009031295776367188
football,pagerank,3,0.0022475719451904297,115,613,6,0.5326038071261866,0.426287556430838,0.7406199021207178,0.7109179200030155,0.665206137088629,0.4521428705282686,0.5565217391304348,46,69,0.0011258125305175781,0.000194549560546875,0.000858306884765625
football,pagerank,4,0.0023834705352783203,115,613,6,0.5326038071261866,0.426287556430838,0.7406199021207178,0.7109179200030155,0.665206137088629,0.4521428705282686,0.5565217391304348,46,69,0.001207113265991211,0.0002048015594482422,0.0009088516235351562
football,degree,0,0.0017468929290771484,115,613,6,0.5346542689790802,0.42029403824221134,0.765089722675367,0.6893287357656563,0.639165289017069,0.39249315338393687,0.5478260869565217,46,69,0.0013506412506103516,0.00022077560424804688,0.00010228157043457031
football,degree,1,0.0017676353454589844,115,613,6,0.5330229476087702,0.42135191148100154,0.763458401305057,0.6875017503207318,0.637043304009495,0.3879931026682623,0.5391304347826087,46,69,0.0013277530670166016,0.0002593994140625,0.00011873245239257812
football,degree,2,0.0016889572143554688,115,613,6,0.5330229476087702,0.42135191148100154,0.763458401305057,0.6875017503207318,0.637043304009495,0.3879931026682623,0.5391304347826087,46,69,0.0012552738189697266,0.00026106834411621094,0.00011038780212402344
football,degree,3,0.0015308856964111328,115,613,6,0.5346542689790802,0.42029403824221134,0.765089722675367,0.6893287357656563,0.639165289017069,0.39249315338393687,0.5478260869565217,46,69,0.001177072525024414,0.00019860267639160156,9.775161743164062e-05
football,degree,4,0.0016469955444335938,115,613,6,0.5346542689790802,0.42029403824221134,0.765089722675367,0.6893287357656563,0.639165289017069,0.39249315338393687,0.5478260869565217,46,69,0.0012829303741455078,0.00019550323486328125,0.00010704994201660156
football,eigenvector,0,0.008058309555053711,115,613,5,0.48873243934438443,0.3781403480027586,0.8091353996737357,0.6445812192988468,0.5968771029180995,0.2806732640376364,0.4782608695652174,46,69,0.0013232231140136719,0.00019216537475585938,0.006480693817138672
football,eigenvector,1,0.008092880249023438,115,613,5,0.48873243934438443,0.3781403480027586,0.8091353996737357,0.6445812192988468,0.5968771029180995,0.2806732640376364,0.4782608695652174,46,69,0.0014181137084960938,0.00020933151245117188,0.0063953399658203125
football,eigenvector,2,0.008006572723388672,115,613,5,0.48873243934438443,0.3781403480027586,0.8091353996737357,0.6445812192988468,0.5968771029180995,0.2806732640376364,0.4782608695652174,46,69,0.0013256072998046875,0.0002143383026123047,0.006401538848876953
football,eigenvector,3,0.007770061492919922,115,613,5,0.48873243934438443,0.3781403480027586,0.8091353996737357,0.6445812192988468,0.5968771029180995,0.2806732640376364,0.4782608695652174,46,69,0.0013151168823242188,0.0001938343048095703,0.006200313568115234
football,eigenvector,4,0.007816076278686523,115,613,5,0.48873243934438443,0.3781403480027586,0.8091353996737357,0.6445812192988468,0.5968771029180995,0.2806732640376364,0.4782608695652174,46,69,0.0013222694396972656,0.00019502639770507812,0.006235361099243164
football,betweenness,0,0.0204010009765625,115,613,5,0.5081299947574175,0.4279217251647497,0.7373572593800979,0.6863959790064748,0.6462586624709508,0.4153770400952094,0.4782608695652174,46,69,0.0012536048889160156,0.0002193450927734375,0.018863201141357422
football,betweenness,1,0.019994258880615234,115,613,5,0.5081299947574175,0.4279217251647497,0.7373572593800979,0.6863959790064748,0.6462586624709508,0.4153770400952094,0.4782608695652174,46,69,0.0012729167938232422,0.00020360946655273438,0.018456220626831055
football,betweenness,2,0.02052593231201172,115,613,5,0.509814540315992,0.4231450926765432,0.7373572593800979,0.6970865171996025,0.6583803821362638,0.42350721730083474,0.4782608695652174,46,69,0.001207113265991211,0.00026607513427734375,0.018979787826538086
football,betweenness,3,0.020031452178955078,115,613,5,0.5081299947574175,0.4279217251647497,0.7373572593800979,0.6863959790064748,0.6462586624709508,0.4153770400952094,0.4782608695652174,46,69,0.0012302398681640625,0.0002052783966064453,0.01853632926940918
football,betweenness,4,0.020200252532958984,115,613,5,0.5081299947574175,0.4279217251647497,0.7373572593800979,0.6863959790064748,0.6462586624709508,0.4153770400952094,0.4782608695652174,46,69,0.0012555122375488281,0.00021767616271972656,0.01866459846496582
football,closeness,0,0.0049588680267333984,115,613,5,0.4890331560080794,0.4594135119008599,0.7259380097879282,0.6423882760610647,0.5964175909130613,0.3756839474962401,0.4608695652173913,46,69,0.001316070556640625,0.0002658367156982422,0.003315448760986328
football,closeness,1,0.0057697296142578125,115,613,6,0.5225431049394708,0.4503224710270468,0.732463295269168,0.7120723217848638,0.6659915929941889,0.4347772036742421,0.5391304347826087,46,69,0.0013337135314941406,0.00021767616271972656,0.0041561126708984375
football,closeness,2,0.005460023880004883,115,613,5,0.4890331560080794,0.4594135119008599,0.7259380097879282,0.6423882760610647,0.5964175909130613,0.3756839474962401,0.4608695652173913,46,69,0.0013630390167236328,0.00054931640625,0.0034856796264648438
football,closeness,3,0.005273342132568359,115,613,6,0.5225431049394708,0.4503224710270468,0.732463295269168,0.7120723217848638,0.6659915929941889,0.4347772036742421,0.5391304347826087,46,69,0.0012984275817871094,0.0002129077911376953,0.0037031173706054688
football,closeness,4,0.005628824234008789,115,613,5,0.47428739464937214,0.44650668557625,0.7553017944535073,0.6318294062105327,0.5832267498417785,0.31478578061274554,0.43478260869565216,46,69,0.001371145248413086,0.0002460479736328125,0.003949880599975586
mexican,pagerank,0,0.0012331008911132812,35,117,3,0.28201475637373064,0.55246863066012,0.6324786324786325,0.2099529805570682,0.17967641528158412,0.08214042828470483,0.5428571428571428,14,21,0.0004940032958984375,2.9325485229492188e-05,0.0006754398345947266
mexican,pagerank,1,0.0011339187622070312,35,117,3,0.28201475637373064,0.55246863066012,0.6324786324786325,0.2099529805570682,0.17967641528158412,0.08214042828470483,0.5428571428571428,14,21,0.0004985332489013672,2.956390380859375e-05,0.0005743503570556641
mexican,pagerank,2,0.0012125968933105469,35,117,3,0.33132442106801074,0.46170462387853695,0.7264957264957265,0.23685114763616225,0.2065567617172346,0.25490652393142504,0.6857142857142857,14,21,0.0005362033843994141,4.100799560546875e-05,0.0006041526794433594
mexican,pagerank,3,0.0011072158813476562,35,117,3,0.28201475637373064,0.55246863066012,0.6324786324786325,0.2099529805570682,0.17967641528158412,0.08214042828470483,0.5428571428571428,14,21,0.0004999637603759766,2.9087066650390625e-05,0.0005469322204589844
mexican,pagerank,4,0.0011324882507324219,35,117,3,0.28201475637373064,0.55246863066012,0.6324786324786325,0.2099529805570682,0.17967641528158412,0.08214042828470483,0.5428571428571428,14,21,0.0004961490631103516,2.9325485229492188e-05,0.0005705356597900391
mexican,degree,0,0.0006232261657714844,35,117,3,0.28201475637373064,0.55246863066012,0.6324786324786325,0.2099529805570682,0.17967641528158412,0.08214042828470483,0.5428571428571428,14,21,0.0005066394805908203,2.9802322387695312e-05,5.269050598144531e-05
mexican,degree,1,0.0006723403930664062,35,117,3,0.28201475637373064,0.55246863066012,0.6324786324786325,0.2099529805570682,0.17967641528158412,0.08214042828470483,0.5428571428571428,14,21,0.000545501708984375,3.0279159545898438e-05,5.459785461425781e-05
mexican,degree,2,0.0006177425384521484,35,117,3,0.28201475637373064,0.55246863066012,0.6324786324786325,0.2099529805570682,0.17967641528158412,0.08214042828470483,0.5428571428571428,14,21,0.0005021095275878906,3.075599670410156e-05,5.4836273193359375e-05
mexican,degree,3,0.0006015300750732422,35,117,3,0.33333333333333326,0.48223205366062505,0.6837606837606838,0.21590334072348533,0.1868817065355991,0.20051544120886383,0.5714285714285714,14,21,0.00047779083251953125,4.0531158447265625e-05,5.2928924560546875e-05
mexican,degree,4,0.0006144046783447266,35,117,3,0.33132442106801074,0.46170462387853695,0.7264957264957265,0.23685114763616225,0.2065567617172346,0.25490652393142504,0.6857142857142857,14,21,0.000492095947265625,4.100799560546875e-05,5.078315734863281e-05
mexican,eigenvector,0,0.0013203620910644531,35,117,3,0.3148878661699174,0.4849985590334612,0.6752136752136753,0.3009656098250505,0.2746457142903061,0.24531527457619642,0.5714285714285714,14,21,0.0004911422729492188,6.389617919921875e-05,0.0007314682006835938
mexican,eigenvector,1,0.001359701156616211,35,117,3,0.3148878661699174,0.4849985590334612,0.6752136752136753,0.3009656098250505,0.2746457142903061,0.24531527457619642,0.5714285714285714,14,21,0.0005285739898681641,4.3392181396484375e-05,0.0007576942443847656
mexican,betweenness,0,0.0020966529846191406,35,117,3,0.3260647235006209,0.45695970695970695,0.7350427350427351,0.18146528203974735,0.1486546066848632,0.19441115106316864,0.6571428571428571,14,21,0.00041556358337402344,5.2928924560546875e-05,0.001585245132446289
mexican,betweenness,1,0.0021893978118896484,35,117,3,0.3260647235006209,0.45695970695970695,0.7350427350427351,0.18146528203974735,0.1486546066848632,0.19441115106316864,0.6571428571428571,14,21,0.0006721019744873047,5.507469177246094e-05,0.0014319419860839844
mexican,betweenness,3,0.001970052719116211,35,117,3,0.3260647235006209,0.45695970695970695,0.7350427350427351,0.18146528203974735,0.1486546066848632,0.19441115106316864,0.6571428571428571,14,21,0.00044918060302734375,5.1021575927734375e-05,0.0014369487762451172
mexican,closeness,0,0.0009353160858154297,35,117,3,0.3021769303820585,0.526717290739286,0.6837606837606838,0.30105104242187397,0.27330517162233436,0.19556279574897215,0.6571428571428571,14,21,0.00046133995056152344,5.1975250244140625e-05,0.0003886222839355469
mexican,closeness,1,0.00122833251953125,35,117,3,0.3021769303820585,0.526717290739286,0.6837606837606838,0.30105104242187397,0.27330517162233436,0.19556279574897215,0.6571428571428571,14,21,0.0006964206695556641,6.198883056640625e-05,0.0004315376281738281
mexican,closeness,2,0.0009028911590576172,35,117,3,0.3021769303820585,0.526717290739286,0.6837606837606838,0.30105104242187397,0.27330517162233436,0.19556279574897215,0.6571428571428571,14,21,0.0004603862762451172,6.771087646484375e-05,0.00034308433532714844
mexican,closeness,3,0.0009267330169677734,35,117,3,0.3021769303820585,0.526717290739286,0.6837606837606838,0.30105104242187397,0.27330517162233436,0.19556279574897215,0.6571428571428571,14,21,0.0004975795745849609,5.53131103515625e-05,0.0003437995910644531
mexican,closeness,4,0.0009527206420898438,35,117,3,0.3021769303820585,0.526717290739286,0.6837606837606838,0.30105104242187397,0.27330517162233436,0.19556279574897215,0.6571428571428571,14,21,0.0004930496215820312,5.459785461425781e-05,0.0003752708435058594
