# Experiment Metadata
# experiment: core_ratio_optimization
# centrality_method: pagerank
# core_ratios: [0.0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]
# repeat_count: 5
# datasets: ['karate', 'cora', 'citeseer', 'pubmed', 'dolphin', 'football', 'polblog', 'mexican']
# timestamp: 2025-08-04T22:03:57.706490
# 
dataset,core_ratio,run_id,runtime,nodes,edges,num_communities,modularity,conductance,coverage,nmi,ami,ari,accuracy,core_nodes_count,periphery_nodes_count,leiden_time,lpa_time,centrality_time
citeseer,0.0,2,0.010190725326538086,2110,3720,212,0.7692679066944154,0.3663543013308282,0.807258064516129,0.3420642763676913,0.280970645348606,0.08196694107480965,0.14881516587677726,0,2110,0.0,0.009701251983642578,0.0
citeseer,0.0,3,0.014033794403076172,2110,3720,211,0.7648322782980693,0.3670996599065455,0.8021505376344086,0.3420547843979819,0.28150249100467123,0.08181210059365546,0.14928909952606634,0,2110,0.0,0.013503074645996094,0.0
citeseer,0.0,4,0.011325597763061523,2110,3720,207,0.7648237874320728,0.36878822789317955,0.8,0.34066092672604703,0.2811207368121641,0.07533135144091725,0.14407582938388624,0,2110,0.0,0.010817527770996094,0.0
citeseer,0.1,0,0.022917747497558594,2110,3720,137,0.6209855185570582,0.4171320828398105,0.6884408602150538,0.22514993650142237,0.17297788442958367,0.05547447802199069,0.18578199052132702,211,1899,0.005844593048095703,0.00955343246459961,0.006415367126464844
citeseer,0.1,1,0.02333855628967285,2110,3720,137,0.6209855185570582,0.4171320828398105,0.6884408602150538,0.22514993650142237,0.17297788442958367,0.05547447802199069,0.18578199052132702,211,1899,0.006224155426025391,0.00914144515991211,0.0068509578704833984
citeseer,0.1,2,0.01604318618774414,2110,3720,137,0.6209855185570582,0.4171320828398105,0.6884408602150538,0.22514993650142237,0.17297788442958373,0.05547447802199069,0.18578199052132702,211,1899,0.003948211669921875,0.006323575973510742,0.004838466644287109
citeseer,0.1,3,0.018076419830322266,2110,3720,137,0.6209855185570582,0.4171320828398105,0.6884408602150538,0.22514993650142237,0.17297788442958367,0.05547447802199069,0.18578199052132702,211,1899,0.0042879581451416016,0.006874799728393555,0.00600433349609375
citeseer,0.1,4,0.016953706741333008,2110,3720,137,0.6209855185570582,0.4171320828398105,0.6884408602150538,0.22514993650142237,0.17297788442958367,0.05547447802199069,0.18578199052132702,211,1899,0.004217624664306641,0.006623506546020508,0.005006551742553711
citeseer,0.2,0,0.019366025924682617,2110,3720,137,0.559324307723436,0.514467706703419,0.6123655913978494,0.19358403396750234,0.14061168145272882,0.050076279992325064,0.16729857819905214,422,1688,0.008666753768920898,0.004434108734130859,0.0051996707916259766
citeseer,0.2,1,0.01827073097229004,2110,3720,137,0.5565382919990749,0.5151458660739512,0.6126344086021506,0.19649240826752565,0.14346178562230436,0.05302097328366473,0.16824644549763032,422,1688,0.008271217346191406,0.004262447357177734,0.004813194274902344
citeseer,0.2,2,0.01869678497314453,2110,3720,137,0.5579945297144177,0.5146359948411063,0.6118279569892473,0.19361146340984497,0.1405847696462315,0.05067321090096046,0.16682464454976303,422,1688,0.008727550506591797,0.0041675567626953125,0.004860639572143555
citeseer,0.2,3,0.018671512603759766,2110,3720,136,0.5570823577870271,0.5134095885404558,0.6120967741935484,0.19198051858962767,0.13900529248249496,0.04945325083831729,0.16682464454976303,422,1688,0.008755683898925781,0.004138469696044922,0.004884958267211914
citeseer,0.2,4,0.018726348876953125,2110,3720,137,0.5595913544918485,0.5141977498307173,0.6120967741935484,0.19224125525196797,0.13931055287451627,0.049176905366306915,0.16398104265402844,422,1688,0.008624553680419922,0.0042645931243896484,0.00491023063659668
citeseer,0.3,0,0.023101329803466797,2110,3720,134,0.4598694935830732,0.5704410691889295,0.5094086021505376,0.1415572151748893,0.08835286861769644,0.03141676567444946,0.14976303317535544,633,1477,0.013374567031860352,0.003626585006713867,0.005108833312988281
citeseer,0.3,1,0.0228731632232666,2110,3720,133,0.4589793617759279,0.5695276464977579,0.5091397849462366,0.13956088578040904,0.08639518154335413,0.030940593263567066,0.15023696682464455,633,1477,0.013152122497558594,0.0034363269805908203,0.005255699157714844
citeseer,0.3,2,0.023041486740112305,2110,3720,134,0.4588349086599608,0.5709745953798663,0.5088709677419355,0.1399063601938493,0.08650070629607617,0.030509590884726007,0.15071090047393365,633,1477,0.013551473617553711,0.0036089420318603516,0.004743099212646484
citeseer,0.3,3,0.022854328155517578,2110,3720,134,0.46088586830847494,0.5697494093668652,0.5080645161290323,0.13831930417915964,0.08519650024820137,0.030179830481765865,0.14360189573459717,633,1477,0.013245105743408203,0.003618478775024414,0.005051851272583008
citeseer,0.3,4,0.02238750457763672,2110,3720,134,0.45913404006243497,0.5705471900064869,0.5086021505376344,0.14086195145374142,0.08759729584823407,0.030858746461722555,0.14881516587677726,633,1477,0.012767314910888672,0.0034301280975341797,0.005163669586181641
citeseer,0.4,0,0.026254653930664062,2110,3720,125,0.41355586628511926,0.6080811543794151,0.4720430107526882,0.13082992322036688,0.08094539191059098,0.04000573186969446,0.15592417061611374,844,1266,0.017930269241333008,0.002429962158203125,0.004929304122924805
citeseer,0.4,1,0.026037931442260742,2110,3720,125,0.41504689848537357,0.6078181846549069,0.4736559139784946,0.12990236547301653,0.07994054935729135,0.040616031447180546,0.15781990521327013,844,1266,0.0171658992767334,0.0025746822357177734,0.005345582962036133
citeseer,0.4,2,0.027252674102783203,2110,3720,125,0.4122961469534045,0.6082566481763689,0.47016129032258064,0.12967598540024267,0.07971633057445444,0.04087728336823052,0.16729857819905214,844,1266,0.018709182739257812,0.0026547908782958984,0.004923820495605469
citeseer,0.4,3,0.027515649795532227,2110,3720,125,0.4118314617296792,0.6083983721742735,0.47338709677419355,0.13087676529658776,0.0808769387206842,0.04449138053556958,0.1819905213270142,844,1266,0.018341064453125,0.002962350845336914,0.004932880401611328
citeseer,0.4,4,0.026409149169921875,2110,3720,126,0.41347514886113945,0.6099283565586674,0.4736559139784946,0.13267827015240774,0.08234544067973196,0.041465955895795936,0.15402843601895735,844,1266,0.017502546310424805,0.0024933815002441406,0.0054399967193603516
citeseer,0.5,0,0.03040313720703125,2110,3720,90,0.3393403861718114,0.6956942398356358,0.3959677419354839,0.08378888284192376,0.0454552423435106,0.026923032025714125,0.15829383886255924,1055,1055,0.022745609283447266,0.001477956771850586,0.0051822662353515625
citeseer,0.5,1,0.030573129653930664,2110,3720,90,0.33675406838940874,0.6949505992556683,0.39005376344086023,0.08017517455400457,0.041868635352795086,0.02481538182193444,0.15213270142180094,1055,1055,0.023142337799072266,0.0014660358428955078,0.004996299743652344
citeseer,0.5,2,0.02939319610595703,2110,3720,90,0.34349278095733565,0.6929680863451093,0.3935483870967742,0.08081292882004132,0.04287997471467493,0.022123380023034215,0.13080568720379146,1055,1055,0.02188563346862793,0.0014295578002929688,0.005130290985107422
citeseer,0.5,3,0.03795647621154785,2110,3720,90,0.3445512486992711,0.6925652001326216,0.3951612903225806,0.08179708820372718,0.04390239277413783,0.021779971984237517,0.13649289099526066,1055,1055,0.029703617095947266,0.0021500587463378906,0.004917144775390625
citeseer,0.5,4,0.030199527740478516,2110,3720,88,0.3388880217366166,0.6923956474472457,0.3946236559139785,0.08011755636900299,0.04253050775503339,0.02521140622939195,0.15402843601895735,1055,1055,0.022144079208374023,0.0014348030090332031,0.005591154098510742
citeseer,0.6,0,0.03941035270690918,2110,3720,46,0.5101522213550707,0.6427673912448594,0.5653225806451613,0.15421215242071995,0.13556232036036578,0.07837255935512491,0.21753554502369668,1266,844,0.03069019317626953,0.0009567737579345703,0.006498575210571289
citeseer,0.6,1,0.034941911697387695,2110,3720,47,0.5100244247889933,0.6511878062214693,0.567741935483871,0.15399927859098653,0.13490097065750387,0.07958337933130682,0.20900473933649288,1266,844,0.028000593185424805,0.0010387897491455078,0.004942893981933594
citeseer,0.6,2,0.03721332550048828,2110,3720,47,0.5108506041160834,0.6421332078777661,0.568010752688172,0.1554758870618947,0.1364411119296495,0.07756380943217242,0.2023696682464455,1266,844,0.02963995933532715,0.0014491081237792969,0.0049512386322021484
citeseer,0.6,3,0.04806780815124512,2110,3720,48,0.5101828246040011,0.6555872322441548,0.5650537634408602,0.15132135899440705,0.13184538919857183,0.07768358307853011,0.21658767772511847,1266,844,0.03934526443481445,0.0010788440704345703,0.006565093994140625
citeseer,0.6,4,0.03589677810668945,2110,3720,46,0.5106502196785763,0.6428017996859878,0.568010752688172,0.15259717266833978,0.1339166347468043,0.07945771823603374,0.2132701421800948,1266,844,0.028757810592651367,0.0009961128234863281,0.00518035888671875
citeseer,0.7,0,0.03863668441772461,2110,3720,35,0.8526598812001388,0.1434955420281621,0.910752688172043,0.3458576528919279,0.3343868218731741,0.16912507480956523,0.26919431279620853,1477,633,0.03190302848815918,0.00048351287841796875,0.0050885677337646484
citeseer,0.7,1,0.04059791564941406,2110,3720,32,0.8512255752110066,0.141120295832658,0.9096774193548387,0.3390859642325289,0.3283979190694649,0.18881263971374532,0.3104265402843602,1477,633,0.03138160705566406,0.0004935264587402344,0.007556438446044922
citeseer,0.7,2,0.0379948616027832,2110,3720,32,0.8515357266736036,0.14144880187792203,0.9094086021505376,0.3363336332747929,0.32565001727900705,0.18293186573122078,0.3028436018957346,1477,633,0.03125357627868652,0.0004830360412597656,0.0052645206451416016
citeseer,0.7,3,0.04334378242492676,2110,3720,34,0.8523252326858596,0.14793223420439172,0.9118279569892473,0.33798309714338315,0.32673297686654024,0.18791439839796262,0.32559241706161135,1477,633,0.03663754463195801,0.0005738735198974609,0.005066871643066406
citeseer,0.7,4,0.03813600540161133,2110,3720,34,0.8523784902878945,0.14237557674665766,0.9137096774193548,0.3378028340288713,0.3263751451456345,0.1862945454935119,0.2990521327014218,1477,633,0.03163290023803711,0.0005025863647460938,0.005070686340332031
citeseer,0.8,0,0.04208707809448242,2110,3720,37,0.8543518036767254,0.1293175408223917,0.9115591397849462,0.3312462525361678,0.3187419575150467,0.1661855386381912,0.2796208530805687,1688,422,0.03576302528381348,0.0003986358642578125,0.0049054622650146484
citeseer,0.8,1,0.045992136001586914,2110,3720,36,0.8552327219909818,0.1285346980985577,0.9129032258064517,0.33502462595693483,0.3230493454678581,0.16152197598656523,0.26540284360189575,1688,422,0.039014577865600586,0.0004913806915283203,0.005351543426513672
citeseer,0.8,2,0.0410008430480957,2110,3720,35,0.8551352757544222,0.1297104216400284,0.9174731182795699,0.3366999910152678,0.32484569360671633,0.1718967733942864,0.2777251184834123,1688,422,0.03487730026245117,0.0003452301025390625,0.004888772964477539
citeseer,0.8,3,0.04208564758300781,2110,3720,35,0.8553983480749218,0.12998156239013878,0.9102150537634408,0.3327809332682671,0.3210769815512074,0.1659814747952362,0.266824644549763,1688,422,0.03565049171447754,0.00043964385986328125,0.004994630813598633
citeseer,0.8,4,0.04174327850341797,2110,3720,35,0.8545977497398543,0.12538759229438723,0.9150537634408602,0.3349144070540942,0.32314014238692684,0.16141308742590083,0.2672985781990521,1688,422,0.03527998924255371,0.00035691261291503906,0.005195140838623047
citeseer,0.9,0,0.048352718353271484,2110,3720,41,0.8558583362238407,0.134677346092404,0.9099462365591398,0.3329292425637974,0.31929223813027097,0.16615457027058866,0.2862559241706161,1899,211,0.04237055778503418,0.00016260147094726562,0.004852294921875
citeseer,0.9,1,0.04471611976623535,2110,3720,39,0.8558134972251127,0.13170221442761623,0.9123655913978495,0.33872496288058807,0.32579701004180894,0.16665544825408804,0.27630331753554505,1899,211,0.03884434700012207,0.00017523765563964844,0.004738807678222656
citeseer,0.9,2,0.11068201065063477,2110,3720,40,0.8556838579604577,0.12905718834998997,0.9088709677419354,0.32876207622861536,0.3154051672297115,0.15143188895379797,0.25260663507109005,1899,211,0.0388185977935791,0.000179290771484375,0.07069206237792969
citeseer,0.9,3,0.05427432060241699,2110,3720,38,0.8546663992947161,0.12581692416330514,0.910752688172043,0.3239197991875081,0.3110134289392924,0.16162114658059368,0.2777251184834123,1899,211,0.04771780967712402,0.0002493858337402344,0.005049705505371094
citeseer,0.9,4,0.04935908317565918,2110,3720,40,0.8562038241415193,0.13340347240139644,0.9161290322580645,0.33764174515093504,0.3243723926030332,0.17583593802115768,0.3004739336492891,1899,211,0.03941822052001953,0.00017547607421875,0.008375167846679688
citeseer,1.0,0,0.037854909896850586,2110,3720,40,0.8560370779858942,0.14234882382947794,0.9043010752688172,0.33095188966910505,0.3179439489893546,0.13428371286890353,0.23554502369668245,2110,0,0.0370631217956543,0.0,0.0
citeseer,1.0,1,0.03154802322387695,2110,3720,40,0.8559135810498326,0.13642272186014667,0.9067204301075269,0.33248215838057416,0.31932767637774784,0.14945205089027785,0.25118483412322273,2110,0,0.030846834182739258,0.0,0.0
citeseer,1.0,2,0.03242945671081543,2110,3720,38,0.8554930483292866,0.13817236240148867,0.9172043010752688,0.3299487555553883,0.3173753660908607,0.16050833038669418,0.26398104265402844,2110,0,0.03172588348388672,0.0,0.0
citeseer,1.0,3,0.032761335372924805,2110,3720,40,0.8560062218175511,0.13807636288791597,0.9115591397849462,0.33823744980506326,0.325196826765081,0.1622105738773545,0.2682464454976303,2110,0,0.031989336013793945,0.0,0.0
citeseer,1.0,4,0.03153657913208008,2110,3720,40,0.855921566077003,0.13665055575973822,0.9059139784946236,0.33108541518250284,0.31794986701620664,0.14497490722323658,0.24976303317535545,2110,0,0.030792236328125,0.0,0.0
pubmed,0.0,0,0.25728297233581543,19717,44327,1267,0.6214572786896043,0.5396351951304177,0.6423173235274212,0.1769311249717014,0.16005966179899664,0.019139036228162754,0.08855302530810975,0,19717,0.0,0.244767427444458,0.0
pubmed,0.0,1,0.24546194076538086,19717,44327,1260,0.6221141422517781,0.5450904706024707,0.6521533151352449,0.17506830730702483,0.15823366044390252,0.01976972527618599,0.09484201450524928,0,19717,0.0,0.23253893852233887,0.0
pubmed,0.0,2,0.2562899589538574,19717,44327,1212,0.6420938621224088,0.5322406611059424,0.6901211451259954,0.1819006894734848,0.1652425874182918,0.04032799240511165,0.13465537353552773,0,19717,0.0,0.2446887493133545,0.0
pubmed,0.0,3,0.24315929412841797,19717,44327,1201,0.6396061429164154,0.5319329139056137,0.6870981568795542,0.1793649752791325,0.16283634457716167,0.03885010302051221,0.13551757366739361,0,19717,0.0,0.23156070709228516,0.0
pubmed,0.0,4,0.254183292388916,19717,44327,1213,0.6292801875118725,0.5365135060533883,0.6563945225257743,0.17854956626180624,0.1622171552990035,0.024679621178465113,0.10123243901202009,0,19717,0.0,0.2434852123260498,0.0
pubmed,0.1,0,0.29771924018859863,19717,44327,463,0.41355874006883314,0.5771069069484965,0.5188485573126989,0.06566611238338937,0.054081749195982166,0.010774239043446383,0.18415580463559364,1971,17746,0.07986593246459961,0.09380531311035156,0.10158777236938477
pubmed,0.1,1,0.2184615135192871,19717,44327,464,0.4176361463518003,0.5762158978574702,0.5125544250682428,0.061979863273313535,0.050622613607056166,0.005863465238524479,0.15874625957295735,1971,17746,0.07344341278076172,0.06271672248840332,0.06710529327392578
pubmed,0.1,2,0.2360701560974121,19717,44327,464,0.4166574486026277,0.5759557296734529,0.5121032327926546,0.06222011693832747,0.05087533898830753,0.006942875245323518,0.16092711873002993,1971,17746,0.07015776634216309,0.08302497863769531,0.06540179252624512
pubmed,0.1,3,0.22983765602111816,19717,44327,464,0.41501981566658425,0.5761781869525104,0.5147878268324046,0.0621561807460989,0.05075168343619987,0.006340259625208941,0.16184003651671147,1971,17746,0.07414126396179199,0.06569886207580566,0.07484102249145508
pubmed,0.1,4,0.21880507469177246,19717,44327,463,0.4152052508874936,0.5759174006154034,0.5180815304441988,0.0639141564821891,0.052342513779904745,0.00708700465613798,0.1719328498250241,1971,17746,0.06926465034484863,0.06838726997375488,0.06670475006103516
pubmed,0.2,0,0.27951955795288086,19717,44327,380,0.340227151772462,0.574954692647401,0.4391680014438153,0.038143551545244216,0.02729203993659462,0.005355113557448899,0.1703606025257392,3943,15774,0.15558934211730957,0.03867340087890625,0.06822681427001953
pubmed,0.2,1,0.29500365257263184,19717,44327,380,0.344213196887112,0.5742628424008611,0.42822658876080044,0.03768600330126961,0.02702282666639702,0.004367457244977024,0.13653192676370646,3943,15774,0.1675853729248047,0.034889936447143555,0.0741572380065918
pubmed,0.2,2,0.2872636318206787,19717,44327,381,0.34584972848527534,0.5768166724888689,0.4279558733954475,0.03723311399426492,0.026558467547085816,0.004456730343358793,0.1429730689252929,3943,15774,0.16850948333740234,0.03847050666809082,0.06567072868347168
pubmed,0.2,3,0.29250645637512207,19717,44327,380,0.3387554722350597,0.5752414914292767,0.4370022785209917,0.03778152910330748,0.02695660419450072,0.004988838734674872,0.16361515443525892,3943,15774,0.16374468803405762,0.03278326988220215,0.08163285255432129
pubmed,0.2,4,0.28410935401916504,19717,44327,380,0.3442209159220613,0.5753789391829198,0.4294673675186681,0.03683422879480535,0.02620647892849823,0.004205467107115777,0.14190799817416444,3943,15774,0.16784310340881348,0.03606247901916504,0.06518292427062988
pubmed,0.3,0,0.3601837158203125,19717,44327,125,0.2965650807483812,0.596887228357314,0.37762537505357907,0.013774027921973317,0.009970640367918617,0.0038308904463053247,0.13790130344372875,5915,13802,0.2614295482635498,0.017682552337646484,0.06637024879455566
pubmed,0.3,1,0.3483407497406006,19717,44327,128,0.2946830953407915,0.6057887471959764,0.3789789518803438,0.01252302396846693,0.008657703898551654,0.0036831987847083633,0.14277019830603033,5915,13802,0.2514181137084961,0.01686859130859375,0.06540346145629883
pubmed,0.3,2,0.48004150390625,19717,44327,132,0.29385718506591035,0.6130077391635863,0.38369391116024093,0.013947579820007397,0.009946886806387679,0.0038777609012974374,0.14464675153420906,5915,13802,0.36687469482421875,0.01724076271057129,0.08117985725402832
pubmed,0.3,3,0.35457777976989746,19717,44327,128,0.29181875445974764,0.6020454017784398,0.38637850519999095,0.013957113250540066,0.010003728387127039,0.0045356579680922585,0.16975199066795152,5915,13802,0.25226640701293945,0.018244028091430664,0.06660866737365723
pubmed,0.3,4,0.34511470794677734,19717,44327,130,0.29249619889185824,0.6059174875863282,0.38854422812281453,0.014393101734213024,0.010415831857925493,0.005678980142503511,0.17137495562205204,5915,13802,0.24582290649414062,0.017237186431884766,0.0664680004119873
pubmed,0.4,0,0.4483070373535156,19717,44327,20,0.7804814596666487,0.24061081520036248,0.8641911250479392,0.22106035483613634,0.2206623325746417,0.11693003373425984,0.22366485773697825,7886,11831,0.34564971923828125,0.013628244400024414,0.0730440616607666
pubmed,0.4,1,0.49622488021850586,19717,44327,25,0.7772149052550502,0.23921311427972047,0.8668982787014686,0.21482530969147448,0.2143230590022455,0.1259878123756167,0.2591164984531115,7886,11831,0.32090210914611816,0.014945507049560547,0.14535140991210938
pubmed,0.4,2,0.4380011558532715,19717,44327,20,0.773710442776207,0.22504751188694164,0.8793060662801453,0.20846291983398887,0.20804561334520055,0.14647059753144076,0.31571740122736724,7886,11831,0.33440208435058594,0.014394044876098633,0.07271575927734375
pubmed,0.4,3,0.45540380477905273,19717,44327,21,0.776954229673599,0.228218688166324,0.875516051165204,0.21348631081438157,0.2130546127874141,0.12791318552319436,0.26520261703098846,7886,11831,0.3488028049468994,0.013408184051513672,0.07614541053771973
pubmed,0.4,4,0.422382116317749,19717,44327,27,0.7739554184400979,0.21495260341587968,0.8731472917183658,0.2247931179645206,0.22422206224871327,0.14213711691405143,0.3050159760612669,7886,11831,0.3276548385620117,0.0207669734954834,0.057526588439941406
pubmed,0.5,0,0.490004301071167,19717,44327,31,0.7793904727847527,0.22124164494192647,0.8696054323549981,0.22211664804266484,0.22148083032785226,0.13083604846903404,0.27909925445047423,9858,9859,0.40065670013427734,0.008185625076293945,0.06527948379516602
pubmed,0.5,1,0.5816164016723633,19717,44327,34,0.7793917133166766,0.1987772233661401,0.8693347169896452,0.21095372339797633,0.21023415121886238,0.11930149585675033,0.2660648171628544,9858,9859,0.48554015159606934,0.010467529296875,0.0680544376373291
pubmed,0.5,2,0.5040807723999023,19717,44327,30,0.7833876554586321,0.20454293931784356,0.8654544634195862,0.21565745176679435,0.21504361969020644,0.10281782323681288,0.21412993863163768,9858,9859,0.39828920364379883,0.008001565933227539,0.08297610282897949
pubmed,0.5,3,0.5026545524597168,19717,44327,30,0.7817204039640778,0.20210063670830314,0.8683646535971304,0.2147358176394556,0.21411105076512219,0.1140380888951129,0.2382208246690673,9858,9859,0.4137301445007324,0.007990598678588867,0.0661776065826416
pubmed,0.5,4,0.509852409362793,19717,44327,34,0.7792606424033928,0.19179506293641913,0.8736436032215128,0.20497864672494007,0.20424547965060375,0.1236364146792298,0.28660546736318915,9858,9859,0.4235234260559082,0.008246421813964844,0.06345534324645996
pubmed,0.6,0,0.6043939590454102,19717,44327,34,0.7821278783678616,0.2100907855131539,0.8737112820628511,0.20600238109583255,0.20530953820341555,0.10955785896222474,0.22046964548359285,11830,7887,0.5044894218444824,0.00660395622253418,0.07242774963378906
pubmed,0.6,1,0.6644694805145264,19717,44327,38,0.7824809039806156,0.2013540351927002,0.863085703972748,0.2051815624283421,0.20441625780289388,0.11013886217269377,0.23685144798904498,11830,7887,0.5739796161651611,0.006420135498046875,0.06399059295654297
pubmed,0.6,2,0.5391089916229248,19717,44327,43,0.7807393541663774,0.20174575279395554,0.8735308051526158,0.2134442431861534,0.21253865749390544,0.12903372038305996,0.2847289141350104,11830,7887,0.45328211784362793,0.00709843635559082,0.06443047523498535
pubmed,0.6,3,0.5345168113708496,19717,44327,42,0.7837236983801998,0.207316687100526,0.8692444785345275,0.21413481755854194,0.21326636920316455,0.11191840299025456,0.23543135365420703,11830,7887,0.4454164505004883,0.006875514984130859,0.0677788257598877
pubmed,0.6,4,0.5686283111572266,19717,44327,39,0.7842723328479793,0.21128094803297096,0.8650709499853363,0.20707224243086778,0.20629336466954473,0.10485650534093084,0.21468783283460974,11830,7887,0.4824352264404297,0.00717616081237793,0.06370306015014648
pubmed,0.7,0,0.721146821975708,19717,44327,41,0.7830907728854316,0.21609392735329705,0.8622961174904685,0.2067831550106445,0.20596607306775427,0.10452753532940294,0.2139270680123751,13801,5916,0.6296167373657227,0.00513458251953125,0.07018542289733887
pubmed,0.7,1,0.6267361640930176,19717,44327,41,0.7853980899948061,0.21002748497493506,0.8609425406637038,0.20483597609701157,0.20403147301935778,0.09276622040498594,0.19511081807577219,13801,5916,0.5356204509735107,0.005989789962768555,0.06691789627075195
pubmed,0.7,2,0.6347010135650635,19717,44327,49,0.7809178810876626,0.21333393999921835,0.864123446206601,0.2081858099685007,0.20720168889900584,0.11190240286269502,0.2362428361312573,13801,5916,0.5345680713653564,0.006229400634765625,0.07589292526245117
pubmed,0.7,3,0.6970021724700928,19717,44327,41,0.7827398789518415,0.21232554924295,0.8636045750896745,0.20787563754466576,0.2070523337399605,0.10679499199706369,0.2330476238778719,13801,5916,0.6111307144165039,0.00492095947265625,0.0658419132232666
pubmed,0.7,4,0.6134161949157715,19717,44327,48,0.7797168884151874,0.21014251814816784,0.8624765944007039,0.213934205627519,0.21296023869673877,0.12333900877987367,0.25718922757011714,13801,5916,0.5256171226501465,0.00570368766784668,0.06523442268371582
pubmed,0.8,0,0.6883423328399658,19717,44327,47,0.7809556983534667,0.21153670884340844,0.8711394860919981,0.21286540848493912,0.21194507886656475,0.1148859533775102,0.2357356595831009,15773,3944,0.597508430480957,0.00345611572265625,0.07246613502502441
pubmed,0.8,1,0.8273344039916992,19717,44327,44,0.7820202979126193,0.2134928827953149,0.8719516321880569,0.20758730933049122,0.20671022237796258,0.11176049265816232,0.24354617842470963,15773,3944,0.6442716121673584,0.004117012023925781,0.1634078025817871
pubmed,0.8,2,0.7189116477966309,19717,44327,43,0.7839488044124587,0.22352676925710468,0.857942112031042,0.20417866175151012,0.20335597846839537,0.09238725216071589,0.19008977024902368,15773,3944,0.6168088912963867,0.005179882049560547,0.0792090892791748
pubmed,0.8,3,0.7713313102722168,19717,44327,40,0.7829709438632924,0.21370526655537497,0.870146863085704,0.20314368077200834,0.2023503298899609,0.10493647079647103,0.22528782269107878,15773,3944,0.6832234859466553,0.00518798828125,0.06505966186523438
pubmed,0.8,4,0.652700662612915,19717,44327,40,0.784258601750008,0.21792953169082724,0.8648227942337627,0.20101051979085469,0.20022845282674032,0.10130724308154346,0.21828878632652027,15773,3944,0.5690493583679199,0.003630399703979492,0.06466364860534668
pubmed,0.9,0,0.7404994964599609,19717,44327,45,0.780496145274414,0.2183558464161342,0.8686579285762628,0.20552801966773476,0.20463429074698436,0.1119959053845383,0.25744281584419537,17745,1972,0.6566100120544434,0.0023331642150878906,0.06575322151184082
pubmed,0.9,1,0.8345181941986084,19717,44327,46,0.7806495126814754,0.22148028136936998,0.8586189004444243,0.20550513744699414,0.2046144213467887,0.09887866680127626,0.2199117512806208,17745,1972,0.7513937950134277,0.0018951892852783203,0.06456828117370605
pubmed,0.9,2,0.750070333480835,19717,44327,46,0.7842862507255259,0.21910191812082816,0.8590700927200127,0.20639256820938418,0.20549717721434108,0.0940104080077136,0.19815387736471066,17745,1972,0.6604053974151611,0.0016913414001464844,0.07308006286621094
pubmed,0.9,3,0.7398357391357422,19717,44327,38,0.7827505686472376,0.22596383554476404,0.8594084869267038,0.21193865453543426,0.2111994897087299,0.1050958928243307,0.2109854440330679,17745,1972,0.6563587188720703,0.002004861831665039,0.06656503677368164
pubmed,0.9,4,0.8258481025695801,19717,44327,42,0.7846826626381667,0.21862616503765692,0.8536557854129537,0.2074745506697296,0.20666487833433156,0.08999722018002188,0.18943044073642035,17745,1972,0.7492928504943848,0.001767873764038086,0.06076478958129883
pubmed,1.0,0,0.6081931591033936,19717,44327,38,0.7815930319989061,0.22850269826446237,0.8663794075845421,0.20190615521349883,0.2011576173146219,0.1066923049540299,0.22736724653852006,19717,0,0.5933434963226318,0.0,0.0
pubmed,1.0,1,0.6240150928497314,19717,44327,42,0.782022491681997,0.22826754423558096,0.8535204277302773,0.205537046518316,0.2047306783744198,0.09304330430830762,0.2065222904092915,19717,0,0.6105051040649414,0.0,0.0
pubmed,1.0,2,0.586566686630249,19717,44327,39,0.7831755046511477,0.21546036712168118,0.8540392988472038,0.1999285415216085,0.19917300722738107,0.09074281571560074,0.20429071359740325,19717,0,0.5738949775695801,0.0,0.0
pubmed,1.0,3,0.5921976566314697,19717,44327,43,0.7834129042911544,0.2265125170895354,0.8536783450267331,0.20246674020036165,0.2016430807734156,0.09064135034555386,0.20195770147588377,19717,0,0.5774075984954834,0.0,0.0
pubmed,1.0,4,0.5779318809509277,19717,44327,38,0.7835279780681529,0.21415790290594605,0.8660635729916304,0.20064608420610736,0.19989239679802465,0.09746219301355535,0.19521225338540346,19717,0,0.5643446445465088,0.0,0.0
dolphin,0.0,0,0.00048279762268066406,62,159,3,0.36489854040583825,0.2913154533844189,0.9182389937106918,0.8645359651201513,0.8611279589665324,0.9109321275493383,0.9032258064516129,0,62,0.0,0.00043511390686035156,0.0
dolphin,0.0,1,0.0003597736358642578,62,159,4,0.512776393338871,0.3494280343716434,0.8050314465408805,0.6470852792551364,0.63738335302011,0.4605125890473372,0.6774193548387096,0,62,0.0,0.0003237724304199219,0.0
dolphin,0.0,2,0.00031256675720214844,62,159,4,0.4439895573751038,0.382889461626575,0.8113207547169812,0.688540651136317,0.6791962543977542,0.5872526370612732,0.7419354838709677,0,62,0.0,0.0002770423889160156,0.0
dolphin,0.0,3,0.00046372413635253906,62,159,4,0.4693247893675092,0.3653381642512078,0.8176100628930818,0.6761533956699596,0.6666679284304013,0.5484455975268963,0.7096774193548387,0,62,0.0,0.00042939186096191406,0.0
dolphin,0.0,4,0.0005168914794921875,62,159,3,0.36489854040583825,0.2913154533844189,0.9182389937106918,0.8645359651201513,0.8611279589665324,0.9109321275493383,0.9032258064516129,0,62,0.0,0.0004680156707763672,0.0
