Graph,Core_Ratio,Repeat,Time (s),Modularity,NMI,F1_Score,ARI,Num_Communities
mexican,0.1,5,0.0008736,0.2064431,0.1791649,0.72,0.2592849,2
mexican,0.1,6,0.0008469,0.2064431,0.1791649,0.72,0.2592849,2
mexican,0.1,7,0.0008442,0.0,0.0,0.3965517,0.0,1
mexican,0.1,8,0.000849,0.1551246,0.0831292,0.6260684,0.1336735,2
mexican,0.1,9,0.0013077,0.2064431,0.1791649,0.72,0.2592849,2
mexican,0.2,0,0.0009432,0.1981883,0.1824424,0.6195652,0.1282739,3
mexican,0.2,1,0.0009871,0.1621375,0.1200329,0.5359848,0.033136,3
mexican,0.2,2,0.0010107,0.3074366,0.1696797,0.5996732,0.1511658,3
mexican,0.2,3,0.0010862,0.2359194,0.1700079,0.4493007,0.0356348,3
mexican,0.2,4,0.0009086,0.1981883,0.1824424,0.6195652,0.1282739,3
mexican,0.2,5,0.0009589,0.1621375,0.1200329,0.5359848,0.033136,3
mexican,0.2,6,0.000942,0.2359194,0.1700079,0.4493007,0.0356348,3
mexican,0.2,7,0.0009069,0.1981883,0.1824424,0.6195652,0.1282739,3
mexican,0.2,8,0.0008967,0.1981883,0.1824424,0.6195652,0.1282739,3
mexican,0.2,9,0.0009205,0.1919424,0.0968137,0.5700246,-0.0201749,2
mexican,0.3,0,0.0011957,0.3279641,0.2125109,0.7822222,0.1993779,3
mexican,0.3,1,0.0011113,0.2633867,0.2367626,0.773358,0.3357711,2
mexican,0.3,2,0.0009587,0.2378552,0.1179423,0.6940559,0.1589488,2
mexican,0.3,3,0.0009205,0.3161297,0.1976098,0.3123529,0.0994257,4
mexican,0.3,4,0.0009336,0.2378552,0.1179423,0.6940559,0.1589488,2
mexican,0.3,5,0.0011756,0.3212433,0.263834,0.788975,0.1604013,3
mexican,0.3,6,0.0009422,0.3203667,0.2572425,0.788975,0.1503609,3
mexican,0.3,7,0.0009341,0.1580831,0.0127667,0.5578231,0.0235939,2
mexican,0.3,8,0.0009377,0.3091899,0.1887278,0.4793162,0.1011986,4
mexican,0.3,9,0.000972,0.2887355,0.2307778,0.40553,0.0973749,4
mexican,0.4,0,0.0012617,0.2890277,0.2572425,0.788975,0.1503609,3
mexican,0.4,1,0.0009387,0.2890277,0.2572425,0.788975,0.1503609,3
mexican,0.4,2,0.000963,0.2890277,0.2572425,0.788975,0.1503609,3
mexican,0.4,3,0.0009899,0.3479801,0.2318253,0.8097826,0.2303653,3
mexican,0.4,4,0.0009816,0.2890277,0.2572425,0.788975,0.1503609,3
mexican,0.4,5,0.0009835,0.3479801,0.2318253,0.8097826,0.2303653,3
mexican,0.4,6,0.0009458,0.2890277,0.2572425,0.788975,0.1503609,3
mexican,0.4,7,0.0009665,0.2820513,0.2251726,0.7463768,0.1288433,3
mexican,0.4,8,0.0009453,0.2890277,0.2572425,0.788975,0.1503609,3
mexican,0.4,9,0.0009682,0.3479801,0.2318253,0.8097826,0.2303653,3
mexican,0.5,0,0.0009849,0.3166411,0.2813597,0.5716783,0.2059404,3
mexican,0.5,1,0.0010128,0.3442545,0.2288401,0.8097826,0.2121292,3
mexican,0.5,2,0.0009837,0.3166411,0.2813597,0.5716783,0.2059404,3
mexican,0.5,3,0.0011547,0.3442545,0.2288401,0.8097826,0.2121292,3
mexican,0.5,4,0.0010009,0.3166411,0.2813597,0.5716783,0.2059404,3
mexican,0.5,5,0.0012782,0.3430857,0.1786628,0.6236559,0.1588062,3
mexican,0.5,6,0.0010889,0.3442545,0.2288401,0.8097826,0.2121292,3
mexican,0.5,7,0.0010321,0.3042954,0.2596488,0.6428571,0.1765663,3
mexican,0.5,8,0.0010195,0.3442545,0.1791082,0.773358,0.1734693,3
mexican,0.5,9,0.0009918,0.3430857,0.1786628,0.773358,0.1588062,3
mexican,0.6,0,0.0013449,0.3430857,0.1786628,0.773358,0.1588062,3
mexican,0.6,1,0.0009937,0.3430857,0.1786628,0.773358,0.1588062,3
mexican,0.6,2,0.0010924,0.3430857,0.1786628,0.773358,0.1588062,3
mexican,0.6,3,0.0010223,0.3430857,0.1786628,0.773358,0.1588062,3
mexican,0.6,4,0.0010772,0.3430857,0.1786628,0.773358,0.1588062,3
mexican,0.6,5,0.0009935,0.3430857,0.1786628,0.773358,0.1588062,3
mexican,0.6,6,0.0010102,0.3430857,0.1786628,0.773358,0.1588062,3
mexican,0.6,7,0.0009999,0.3430857,0.1786628,0.773358,0.1588062,3
mexican,0.6,8,0.0010037,0.3430857,0.1786628,0.773358,0.1588062,3
mexican,0.6,9,0.0010178,0.3430857,0.1786628,0.773358,0.1588062,3
mexican,0.7,0,0.0013862,0.3442545,0.2288401,0.8097826,0.2121292,3
mexican,0.7,1,0.0010474,0.3430857,0.1786628,0.773358,0.1588062,3
mexican,0.7,2,0.0011055,0.3442545,0.2288401,0.8097826,0.2121292,3
mexican,0.7,3,0.0010698,0.3181752,0.1770816,0.3596674,0.0578246,4
mexican,0.7,4,0.0010269,0.3442545,0.2288401,0.8097826,0.2121292,3
mexican,0.7,5,0.0013645,0.3442545,0.2288401,0.8097826,0.2121292,3
mexican,0.7,6,0.0010433,0.3442545,0.2288401,0.8097826,0.2121292,3
mexican,0.7,7,0.0011594,0.3442545,0.2288401,0.8097826,0.2121292,3
mexican,0.7,8,0.0010407,0.3442545,0.2288401,0.8097826,0.2121292,3
mexican,0.7,9,0.0010295,0.3442545,0.2288401,0.8097826,0.2121292,3
mexican,0.8,0,0.0014439,0.3430857,0.1786628,0.773358,0.1588062,3
mexican,0.8,1,0.0010827,0.351304,0.2288401,0.8097826,0.2121292,3
mexican,0.8,2,0.0011249,0.3430857,0.1786628,0.773358,0.1588062,3
mexican,0.8,3,0.0011086,0.3430857,0.1786628,0.773358,0.1588062,3
mexican,0.8,4,0.0010777,0.3430857,0.1786628,0.773358,0.1588062,3
mexican,0.8,5,0.0016425,0.351304,0.2288401,0.8097826,0.2121292,3
mexican,0.8,6,0.0010967,0.3430857,0.1786628,0.773358,0.1588062,3
mexican,0.8,7,0.0010982,0.351304,0.2288401,0.8097826,0.2121292,3
mexican,0.8,8,0.0011272,0.3430857,0.1786628,0.773358,0.1588062,3
mexican,0.8,9,0.0011656,0.3430857,0.1786628,0.773358,0.1588062,3
mexican,0.9,0,0.0015438,0.3575499,0.227582,0.8097826,0.2001366,3
mexican,0.9,1,0.0011308,0.3575499,0.227582,0.8097826,0.2001366,3
mexican,0.9,2,0.0011039,0.3432683,0.1573074,0.4652174,0.0967435,4
mexican,0.9,3,0.0011158,0.3575499,0.227582,0.8097826,0.2001366,3
mexican,0.9,4,0.0011301,0.3411864,0.1846853,0.5017253,0.152639,4
mexican,0.9,5,0.001116,0.3575499,0.227582,0.8097826,0.2001366,3
mexican,0.9,6,0.0017805,0.3575499,0.227582,0.8097826,0.2001366,3
mexican,0.9,7,0.0011299,0.3575499,0.227582,0.8097826,0.2001366,3
mexican,0.9,8,0.0011315,0.3575499,0.227582,0.8097826,0.2001366,3
mexican,0.9,9,0.0011406,0.3523632,0.1786628,0.773358,0.1588062,3
mexican,1.0,0,0.0003948,0.3595222,0.2601049,0.542351,0.2100614,4
mexican,1.0,1,0.0003467,0.3536051,0.2220654,0.8011364,0.1986178,3
mexican,1.0,2,0.0004013,0.3514135,0.2153116,0.5177866,0.1517059,4
mexican,1.0,3,0.0003073,0.3595222,0.2601049,0.542351,0.2100614,4
mexican,1.0,4,0.0002806,0.3422821,0.2342804,0.5108696,0.167968,4
mexican,1.0,5,0.000293,0.3589378,0.2737745,0.8381129,0.2463875,3
mexican,1.0,6,0.0003784,0.3573307,0.2138085,0.5177866,0.1570387,4
mexican,1.0,7,0.0003018,0.3536051,0.2220654,0.8011364,0.1986178,3
mexican,1.0,8,0.0002975,0.3595222,0.2601049,0.542351,0.2100614,4
mexican,1.0,9,0.000351,0.3589378,0.2737745,0.8381129,0.2463875,3
polblogs,0.0,0,0.0112371,0.0,0.0,0.3423036,0.0,1
polblogs,0.0,1,0.0107098,0.0,0.0,0.3423036,0.0,1
polblogs,0.0,2,0.0103731,0.0,0.0,0.3423036,0.0,1
polblogs,0.0,3,0.0107105,0.0,0.0,0.3423036,0.0,1
polblogs,0.0,4,0.0102286,0.0,0.0,0.3423036,0.0,1
polblogs,0.0,5,0.010211,0.0,0.0,0.3423036,0.0,1
polblogs,0.0,6,0.0102201,0.0,0.0,0.3423036,0.0,1
polblogs,0.0,7,0.0103867,0.0,0.0,0.3423036,0.0,1
polblogs,0.0,8,0.0102553,0.0,0.0,0.3423036,0.0,1
polblogs,0.0,9,0.0103614,0.0,0.0,0.3423036,0.0,1
polblogs,0.1,0,0.0912294,0.4259951,0.7038153,0.47373,0.8009662,4
polblogs,0.1,1,0.0249193,0.4257419,0.6979606,0.6305432,0.7953353,3
polblogs,0.1,2,0.0242858,0.4257699,0.7135863,0.632723,0.8070666,3
polblogs,0.1,3,0.026655,0.4259951,0.7038153,0.47373,0.8009662,4
polblogs,0.1,4,0.0275152,0.4259951,0.7038153,0.47373,0.8009662,4
polblogs,0.1,5,0.0268497,0.4259951,0.7038153,0.47373,0.8009662,4
polblogs,0.1,6,0.0267241,0.4259951,0.7038153,0.47373,0.8009662,4
polblogs,0.1,7,0.0246058,0.4259951,0.7038153,0.47373,0.8009662,4
polblogs,0.1,8,0.0272179,0.4257419,0.6979606,0.6305432,0.7953353,3
polblogs,0.1,9,0.0244672,0.4259951,0.7038153,0.47373,0.8009662,4
polblogs,0.2,0,0.0340459,0.4259951,0.7038153,0.47373,0.8009662,4
polblogs,0.2,1,0.031574,0.4257699,0.7135863,0.632723,0.8070666,3
polblogs,0.2,2,0.0316963,0.4259951,0.7038153,0.47373,0.8009662,4
polblogs,0.2,3,0.0320456,0.4258966,0.7092379,0.6321824,0.8040164,3
polblogs,0.2,4,0.0320299,0.4259951,0.7038153,0.47373,0.8009662,4
polblogs,0.2,5,0.0343785,0.4259951,0.7038153,0.47373,0.8009662,4
polblogs,0.2,6,0.0318277,0.4259951,0.7038153,0.47373,0.8009662,4
polblogs,0.2,7,0.0316842,0.4259951,0.7038153,0.47373,0.8009662,4
polblogs,0.2,8,0.0315025,0.4259951,0.7038153,0.47373,0.8009662,4
polblogs,0.2,9,0.0333333,0.4257699,0.7135863,0.632723,0.8070666,3
polblogs,0.3,0,0.040005,0.4258095,0.700775,0.4733168,0.798036,4
polblogs,0.3,1,0.0403285,0.4258095,0.700775,0.4733168,0.798036,4
polblogs,0.3,2,0.0378928,0.4254849,0.7160579,0.9490665,0.807192,2
polblogs,0.3,3,0.0381994,0.4258095,0.700775,0.4733168,0.798036,4
polblogs,0.3,4,0.0377991,0.4255838,0.7104988,0.632172,0.8041257,3
polblogs,0.3,5,0.037396,0.4255838,0.7104988,0.632172,0.8041257,3
polblogs,0.3,6,0.0391374,0.4255838,0.7104988,0.632172,0.8041257,3
polblogs,0.3,7,0.0393662,0.4255838,0.7104988,0.632172,0.8041257,3
polblogs,0.3,8,0.0390596,0.4255838,0.7104988,0.632172,0.8041257,3
polblogs,0.3,9,0.0377157,0.4258095,0.700775,0.4733168,0.798036,4
polblogs,0.4,0,0.0448756,0.4258625,0.6990017,0.632172,0.7995509,4
polblogs,0.4,1,0.0435131,0.4258625,0.6990017,0.632172,0.7995509,4
polblogs,0.4,2,0.0425794,0.4258625,0.6990017,0.632172,0.7995509,4
polblogs,0.4,3,0.045644,0.4258625,0.6990017,0.632172,0.7995509,4
polblogs,0.4,4,0.0434189,0.4258625,0.6990017,0.632172,0.7995509,4
polblogs,0.4,5,0.0435364,0.4258625,0.6990017,0.632172,0.7995509,4
polblogs,0.4,6,0.0429022,0.4258625,0.6990017,0.632172,0.7995509,4
polblogs,0.4,7,0.0431018,0.4258625,0.6990017,0.632172,0.7995509,4
polblogs,0.4,8,0.0432823,0.4258625,0.6990017,0.632172,0.7995509,4
polblogs,0.4,9,0.0431535,0.4258625,0.6990017,0.632172,0.7995509,4
polblogs,0.5,0,0.0477204,0.4260466,0.7051431,0.6332739,0.8054221,4
polblogs,0.5,1,0.0465136,0.4260466,0.7051431,0.6332739,0.8054221,4
polblogs,0.5,2,0.0464001,0.4260466,0.7051431,0.6332739,0.8054221,4
polblogs,0.5,3,0.0462232,0.4260466,0.7051431,0.6332739,0.8054221,4
polblogs,0.5,4,0.0456061,0.4260466,0.7051431,0.6332739,0.8054221,4
polblogs,0.5,5,0.0461524,0.4260466,0.7051431,0.6332739,0.8054221,4
polblogs,0.5,6,0.046643,0.4260466,0.7051431,0.6332739,0.8054221,4
polblogs,0.5,7,0.0465229,0.4260466,0.7051431,0.6332739,0.8054221,4
polblogs,0.5,8,0.0458233,0.4260466,0.7051431,0.6332739,0.8054221,4
polblogs,0.5,9,0.0458384,0.4260466,0.7051431,0.6332739,0.8054221,4
polblogs,0.6,0,0.0499191,0.4260243,0.7060572,0.6335545,0.8068406,4
polblogs,0.6,1,0.0492048,0.4260243,0.7060572,0.6335545,0.8068406,4
polblogs,0.6,2,0.0492489,0.4260243,0.7060572,0.6335545,0.8068406,4
polblogs,0.6,3,0.0482435,0.4260243,0.7060572,0.6335545,0.8068406,4
polblogs,0.6,4,0.0482051,0.4260243,0.7060572,0.6335545,0.8068406,4
polblogs,0.6,5,0.048584,0.4260243,0.7060572,0.6335545,0.8068406,4
polblogs,0.6,6,0.0486956,0.4260243,0.7060572,0.6335545,0.8068406,4
polblogs,0.6,7,0.049509,0.4260243,0.7060572,0.6335545,0.8068406,4
polblogs,0.6,8,0.0482795,0.4260243,0.7060572,0.6335545,0.8068406,4
polblogs,0.6,9,0.0485933,0.4260243,0.7060572,0.6335545,0.8068406,4
polblogs,0.7,0,0.0517077,0.4261654,0.6892838,0.315999,0.799824,7
polblogs,0.7,1,0.049613,0.4261129,0.6986606,0.3797297,0.8041581,6
polblogs,0.7,2,0.1157525,0.4260613,0.700296,0.3797297,0.8026351,6
polblogs,0.7,3,0.0509951,0.4261654,0.6892838,0.315999,0.799824,7
polblogs,0.7,4,0.0507843,0.4261654,0.6892838,0.315999,0.799824,7
polblogs,0.7,5,0.0502949,0.4261654,0.6892838,0.315999,0.799824,7
polblogs,0.7,6,0.049948,0.4261654,0.6892838,0.315999,0.799824,7
polblogs,0.7,7,0.049542,0.4261654,0.6892838,0.315999,0.799824,7
polblogs,0.7,8,0.050591,0.4261654,0.6892838,0.315999,0.799824,7
polblogs,0.7,9,0.0517349,0.4261654,0.6892838,0.315999,0.799824,7
polblogs,0.8,0,0.0556967,0.4263482,0.6871654,0.2106102,0.8001258,10
polblogs,0.8,1,0.0515809,0.426383,0.682807,0.21052,0.7985846,10
polblogs,0.8,2,0.0520575,0.4263373,0.6821704,0.2103212,0.7958153,10
polblogs,0.8,3,0.0519364,0.4262751,0.6911326,0.2370762,0.8013716,9
polblogs,0.8,4,0.051379,0.426933,0.6518999,0.2089631,0.7826483,10
polblogs,0.8,5,0.0517375,0.4262641,0.6891001,0.2369603,0.7999805,9
polblogs,0.8,6,0.0516119,0.4263482,0.6871654,0.2106102,0.8001258,10
polblogs,0.8,7,0.0515902,0.4263373,0.6821704,0.2103212,0.7958153,10
polblogs,0.8,8,0.0513911,0.4262966,0.6886895,0.2106102,0.7986001,10
polblogs,0.8,9,0.052371,0.426933,0.6518999,0.2089631,0.7826483,10
polblogs,0.9,0,0.0545762,0.427112,0.6350052,0.186102,0.7683152,11
polblogs,0.9,1,0.0531604,0.4264616,0.6492104,0.1699925,0.778163,12
polblogs,0.9,2,0.0525136,0.4264462,0.6568621,0.1702402,0.782403,12
polblogs,0.9,3,0.0526552,0.4264693,0.6509945,0.1700794,0.7795111,12
polblogs,0.9,4,0.052166,0.4264896,0.6466235,0.1557467,0.7768095,13
polblogs,0.9,5,0.1138465,0.4264896,0.6466235,0.1557467,0.7768095,13
polblogs,0.9,6,0.0539238,0.4263424,0.6798976,0.1883888,0.7963478,11
polblogs,0.9,7,0.0537114,0.4270694,0.6448516,0.2071907,0.7738764,10
polblogs,0.9,8,0.0528867,0.427114,0.6320054,0.1859338,0.7654496,11
polblogs,0.9,9,0.0529809,0.4269907,0.6444723,0.1876229,0.7787146,11
polblogs,1.0,0,0.0149198,0.4268252,0.6349792,0.2067002,0.766791,10
polblogs,1.0,1,0.0140369,0.427114,0.6320054,0.1859338,0.7654496,11
polblogs,1.0,2,0.0143316,0.427114,0.6320054,0.1859338,0.7654496,11
polblogs,1.0,3,0.014725,0.4269748,0.6407191,0.1861739,0.7729947,11
polblogs,1.0,4,0.0145385,0.427114,0.6320054,0.1859338,0.7654496,11
polblogs,1.0,5,0.0144606,0.4268892,0.6546013,0.1871952,0.7840096,11
polblogs,1.0,6,0.0141175,0.427114,0.6320054,0.1859338,0.7654496,11
polblogs,1.0,7,0.014123,0.42706,0.6550115,0.208125,0.7836155,10
polblogs,1.0,8,0.0137177,0.4268905,0.6502292,0.207377,0.7783308,10
polblogs,1.0,9,0.0140886,0.4270852,0.6308458,0.1857655,0.7641524,11
